parent,number_of_components,number_of_tests,unit_tests,integration_tests,density,normalized_density,diversity,uniqueness,ddu
com.google.zxing.pdf417.encoder.Compaction,3,1,0,1,0.6666666666666666,0.6666666666666667,0,0.6666666666666666,0.0
com.google.zxing.qrcode.detector.FinderPattern,29,33,0,33,0.4952978056426332,0.9905956112852664,0.8617424242424243,0.5172413793103449,0.4415370328514854
com.google.zxing.pdf417.PDF417Reader,11,50,0,50,0.3509090909090909,0.7018181818181818,0.3583673469387755,0.45454545454545453,0.11432214538708044
com.google.zxing.oned.UPCEANExtension2Support,4,49,34,15,0.4387755102040816,0.8775510204081632,0.48129251700680276,0.75,0.3167690545605998
com.google.zxing.oned.UPCAWriter,3,2,0,2,1.0,0.0,0.0,0.3333333333333333,0.0
com.google.zxing.pdf417.encoder.PDF417,32,7,0,7,0.24553571428571427,0.4910714285714286,0.9523809523809523,0.3125,0.14615221088435376
com.google.zxing.InvertedLuminanceSource,9,0,0,0,0,0.0,0,0,0.0
com.google.zxing.datamatrix.encoder.EdifactEncoder,6,21,19,2,0.24603174603174602,0.4920634920634921,0.18095238095238098,0.3333333333333333,0.029680020156210636
com.google.zxing.BufferedImageLuminanceSource,9,106,0,106,0.4444444444444444,0.8888888888888888,0.6492362982929021,0.6666666666666666,0.3847326212106086
com.google.zxing.maxicode.decoder.BitMatrixParser,2,41,0,41,1.0,0.0,0.0,0.5,0.0
com.google.zxing.aztec.AztecDetectorResult,4,17,0,17,1.0,0.0,0.0,0.25,0.0
com.google.zxing.client.result.GeoResultParser,2,30,30,0,0.5,1.0,0.06666666666666665,1.0,0.06666666666666665
com.google.zxing.aztec.encoder.AztecCode,11,16,0,16,0.8579545454545454,0.28409090909090917,0.6083333333333334,0.36363636363636365,0.06284435261707991
com.google.zxing.datamatrix.encoder.Base256Encoder,4,21,20,1,0.2857142857142857,0.5714285714285714,0.09523809523809523,0.5,0.027210884353741492
com.google.zxing.common.GlobalHistogramBinarizer,6,106,4,102,0.64937106918239,0.7012578616352201,0.09146451033243486,0.6666666666666666,0.042760137954157174
com.google.zxing.pdf417.encoder.BarcodeMatrix,6,1,0,1,0.6666666666666666,0.6666666666666667,0,0.3333333333333333,0.0
com.google.zxing.EncodeHintType,3,1,0,1,0.6666666666666666,0.6666666666666667,0,0.6666666666666666,0.0
com.google.zxing.client.result.WifiResultParser,2,29,29,0,0.5,1.0,0.06896551724137934,1.0,0.06896551724137934
com.google.zxing.client.result.ResultParser,16,74,1,73,0.2179054054054054,0.43581081081081074,0.7623102554609404,0.6875,0.22840334723375724
com.google.zxing.client.result.EmailAddressResultParser,2,43,43,0,0.5,1.0,0.046511627906976716,1.0,0.046511627906976716
